text,label,source
"In the wake of hurricanes Katrina and Rita, offshore drilling ""did not cause any real difficulties.""",1,liar_en
"Before this (federal health care) law was enacted, Florida parents ...were able to purchase inexpensive child-only coverage for their children. The laws consumer protections have now eliminated that choice in Florida.",2,liar_en
"With the resources it takes to execute just over three months of the Iraq war, we could fully fund the expansion of health care for needy children that Bush vetoed.",0,liar_en
"The nearly six-year delay in approving Keystone is costing Americans more than 100,000 jobs.",2,liar_en
"Says that according to a report, the tech sector now drives more than one-quarter of Austins economy.",1,liar_en
"Says Republican U.S. Senate candidate Ted Cruz opposes the DREAM Act, which is supported by 85% of Latinos.",0,liar_en
Youth unemployment in minority communities is about 40 to 45 percent.,0,liar_en
Says Charlie Crists campaign bashedSen. Bill Nelsons big-government solutions.,2,liar_en
Small businesses (are) going out of business in record numbers.,2,liar_en
Health care premiums for consumers have doubled since 2001.,0,liar_en
U.S. House opponent Paul Ryan supports cutting funding for veterans by 24 percent.,2,liar_en
"When Social Security started, age expectancy for the average man was 58. It was 62 -- 62 for women.",0,liar_en
"Were up 123,000 jobs over the last year and three-quarters. Were actually, according to the Bureau of Labor statistics, down 500 ... auto jobs in Ohio.",0,liar_en
Federal law requires residents to participate in the U.S. governments American Community Survey.,0,liar_en
South Carolina has the fastest-growing economy in the Southeast.,0,liar_en
Obamacare doesnt require members of Congress to abide by the same rules that all of the other Americans do.,2,liar_en
The administration has issued rules for $1 abortions in ObamaCare and requires all persons enrolled in insurance plans that include elective abortion coverage to pay an abortion premium.,2,liar_en
"Obamacare insurance cooperative failures should be expected because theyre like any business, and when you start businesses in America, at the fifth year, half of the businesses have closed.",1,liar_en
Obamacare prevents (Florida) from regulating insurance.,2,liar_en
On whether to run for the U.S. Senate as an independent.,2,liar_en
Says more Austinites voted in the citys 1973 election featuring a mayors race than in the citys most recent mayoral election.,0,liar_en
Says Donald Trump spent the least amount of money of any of the competitive primary contenders that he beat so badly.,0,liar_en
"Under Randi Shade, Austin has had the highest cost of living of any large Texas city.",1,liar_en
"Says President Barack Obama initially said the national health-care mandate isnt a tax, but his administration now says it is a tax.",0,liar_en
Says Obama broke his promise to help homeowners facing foreclosure.,0,liar_en
This is a test of the Share the Facts widget.,0,liar_en
"The president said hes going to bring in 250,000 (Syrian and Iraqi) refugees into this country.",2,liar_en
"Minnesotas advantage in economic growth has been having Republicans in charge of at least one part of government for all but two years, while Wisconsin Democrats for many years before 2011 controlled both legislative chambers and the governorship.",2,liar_en
"New tax increases that went into effect on Jan.1, 2015, all passed under the Affordable Care Act, aka Obamacare.",2,liar_en
More Texans have new jobs today than the entire population of Fort Worth.,0,liar_en
"John McCain would ""reduce oversight of health insurance.""",1,liar_en
"By the time I left the State Department, economic growth was up and opium production was down in Afghanistan, while infant mortality declined and school enrollment rose by more than sevenfold.",0,liar_en
"As a candidate, President Obama declared that everyone deserves access to reproductive health care that includes abortion, and vowed that this 'right' would be at the heart of his health care reform plan if elected president.",0,liar_en
"Twelve percent of the garbage collected in those SOLV cleanups, by volume, is plastic bags.",0,liar_en
Thirteen hundred applicants in Rhode Island signed up for insurance through Obamacare.,0,liar_en
Probably less than 4 percent of Wisconsin residents are enjoying the subsidies from Obamacare.,0,liar_en
The Chinese last year probably stole $360 billion inintellectual property from the United States.,0,liar_en
"For more than 30 years after World War II, there was a steady reduction in U.S. debt as a percentage of gross domestic product.",0,liar_en
"Eighty-five percent . . . of Rhode Island tax returns that were filed for the year 2010 . . . were from individuals who earned $30,000 or less.",2,liar_en
Says he did not say Republicans would filibuster immigration reform.,2,liar_en
The Department of Health and Human Services is providing $160 million to the state of Pennsylvania to set up a new high-risk insurance pool program that would cover any abortion legal in the state.,2,liar_en
Whats clear is (Romney) likes firing people.,1,liar_en
"Under Barack Obama's health care proposal, ""if you've got a health care plan that you like, you can keep it.""",0,liar_en
Say water fluoridation started in Nazi Germany ghettos and death camps to pacify the Jews.,2,liar_en
On the economic stimulus.,1,liar_en
Says 50 percent of millennials dont associate with any political party.,1,liar_en
Eighty percent of the antibiotics in this country are fed to livestock.,0,liar_en
"Says that under President Obama, theres been a substantial increase in federal government jobs.",2,liar_en
Connecticuts take on slot machines is 25 cents on the dollar. And the states take on table games: zero.,0,liar_en
Says President Barack Obama carried Congressional District 13 by 8.2 points in 2008 and 5.6 points in 2012.,2,liar_en
Abortions account for 94 percent of the services provided for pregnant women by Planned Parenthood.,2,liar_en
Orrin Hatch co-sponsored a 1993 health care bill that had an individual mandate.,0,liar_en
"The United States has an immigration system where only 6.5 percent of people who come here, come here based on labor and skill.",0,liar_en
Says Jeb Bush extended early voting after seeing long lines.,1,liar_en
An illegal immigrant who gains admission at a public college takes class space away from students who are legal residents.,0,liar_en
"Of all the jobs President Obama claims to have created since he started, only 38.5 percent are women. So 61.5 percent have gone to men.",1,liar_en
"Once people become citizens under the DREAM Act and turn 21, they can sponsor their illegal immigrant parents for legalization.",0,liar_en
The insurance industry is actually run by mostly Democrats.,2,liar_en
